@key	@role	persName	fichier
henri_de_lorraine	acteur	le Comte d’Armagnac	merveilles17_i_pieguignard1668_001
henri_ii_de_guise	acteur	Le Duc de Guise	merveilles17_i_pieguignard1668_001
henri_de_lorraine	acteur	Le Comte d’Armagnac	merveilles17_i_pieguignard1668_001
jb_gaston_foix_candale	acteur	Les Ducs de Foix	merveilles17_i_pieguignard1668_001
armand_du_cambout	acteur	de Coaslin	merveilles17_i_pieguignard1668_001
jb_gaston_foix_candale	acteur	le Duc de Foix	merveilles17_i_pieguignard1668_001
armand_du_cambout	acteur	Le Duc de Coaslin	merveilles17_i_pieguignard1668_001
henri_de_daillon	acteur	le Comte du Lude	merveilles17_i_pieguignard1668_001
francois_vii_de_la_rochefoucauld	acteur	le Prince de  Marsillac	merveilles17_i_pieguignard1668_001
henri_de_daillon	acteur	Le Comte du Lude	merveilles17_i_pieguignard1668_001
francois_vii_de_la_rochefoucauld	acteur	Le Prince de Marsillac	merveilles17_i_pieguignard1668_001
louis_marie_aumont_rochebaron	acteur	Les Marquis de Villequier	merveilles17_i_pieguignard1668_001
cm_de_belleforiere	acteur	de Soye-court	merveilles17_i_pieguignard1668_001
louis_marie_aumont_rochebaron	acteur	Le Marquis de Villequiert	merveilles17_i_pieguignard1668_001
cm_de_belleforiere	acteur	Le Marquis de Soyecourt	merveilles17_i_pieguignard1668_001
louis_crevant	acteur	Les Marquis d’Humieres	merveilles17_i_pieguignard1668_001
jf_de_labaume	acteur	de la Valliere	merveilles17_i_pieguignard1668_001
louis_crevant	acteur	Le Marquis d’Humieres	merveilles17_i_pieguignard1668_001
jf_de_labaume	acteur	Le Marquis de la Valliere	merveilles17_i_pieguignard1668_001
hj_bourbon_conde	acteur	Monsieur le Duc	merveilles17_i_pieguignard1668_001
hj_bourbon_conde	acteur	Monsieur le Duc	merveilles17_i_pieguignard1668_001
millet	acteur	le Sieur Millet	merveilles17_i_pieguignard1668_001
hj_bourbon_conde		Monsieur le Duc	merveilles17_i_pieguignard1668_001
henri_ii_de_guise	acteur	Le Duc de Guise	merveilles17_i_pieguignard1668_001
henri_de_lorraine	acteur	Le Comte d’Armagnac	merveilles17_i_pieguignard1668_001
jb_gaston_foix_candale	acteur	Le Duc de Foix	merveilles17_i_pieguignard1668_001
armand_du_cambout	acteur	Le Duc de Coaslin	merveilles17_i_pieguignard1668_001
henri_de_daillon	acteur	Le Comte du Lude	merveilles17_i_pieguignard1668_001
francois_vii_de_la_rochefoucauld	acteur	Le Prince de Marsillac	merveilles17_i_pieguignard1668_001
louis_marie_aumont_rochebaron	acteur	Le Marquis de Villequier	merveilles17_i_pieguignard1668_001
cm_de_belleforiere	acteur	Le Marquis de Soyecourt	merveilles17_i_pieguignard1668_001
louis_crevant	acteur	Le Marquis d’Humieres	merveilles17_i_pieguignard1668_001
jf_de_labaume	acteur	Le Marquis de la Valliere	merveilles17_i_pieguignard1668_001
hj_bourbon_conde	acteur	Monsieur le Duc	merveilles17_i_pieguignard1668_001
marie_therese anne_d_autriche	spectateur	les Reynes	merveilles17_i_pieguignard1668_001
	musicien	les Trompettes	merveilles17_i_pieguignard1668_001
	musicien	les Tymballiers	merveilles17_i_pieguignard1668_001
louisxiv		Le Roy	merveilles17_i_pieguignard1668_001
hj_bourbon_conde		Mr. le Duc	merveilles17_i_pieguignard1668_001
		sa Majesté	merveilles17_i_pieguignard1668_001
saint_aignan		les Ducs de S. Aignan	merveilles17_i_pieguignard1668_001
anne_de_noailles		de Noailles	merveilles17_i_pieguignard1668_001
mlle_de_brie	acteur	Mademoiselle de Brie	merveilles17_i_pieguignard1668_001
marie_therese	destinataire	la Reyne	merveilles17_i_pieguignard1668_001
louisxiv		LOVIS	merveilles17_i_pieguignard1668_001
marie_therese		Reyne	merveilles17_i_pieguignard1668_001
louisxiv		Roy	merveilles17_i_pieguignard1668_001
louisxiv	participant	le Roy	merveilles17_i_pieguignard1668_001
henri_ii_de_guise	participant	le Duc de Guise	merveilles17_i_pieguignard1668_001
cm_de_belleforiere	participant	les Marquis de Soyecourt	merveilles17_i_pieguignard1668_001
jf_de_labaume	participant	de la Valliere	merveilles17_i_pieguignard1668_001
anne_d_autriche		la Reyne Mere	merveilles17_i_pieguignard1668_001
	musicien	34. Concertans	merveilles17_i_pieguignard1668_001
louisxiv marie_therese anne_d_autriche	convive	leurs Majestez	merveilles17_i_pieguignard1668_001
therese_duparc	acteur	Mademoiselle du Parc	merveilles17_i_pieguignard1668_001
gros_rene	acteur	le sieur du parc	merveilles17_i_pieguignard1668_001
la_thorilliere	acteur	le sieur de la Thorilliere	merveilles17_i_pieguignard1668_001
louis_bejart	acteur	le Sieur Bejar	merveilles17_i_pieguignard1668_001
	participant	quarante-huict personnes	merveilles17_i_pieguignard1668_001
	musicien	Quatorze Concertans	merveilles17_i_pieguignard1668_001
louisxiv		Roy	merveilles17_i_pieguignard1668_001
	convive	les Dames	merveilles17_i_pieguignard1668_001
marie_therese	destinataire	la Reyne	merveilles17_i_pieguignard1668_001
marie_therese	destinataire	LA REINE	merveilles17_i_pieguignard1668_001
louisxiv		LOVIS	merveilles17_i_pieguignard1668_001
marie_therese	destinataire	LA REINE	merveilles17_i_pieguignard1668_001
	musicien	Trente-six Violons	merveilles17_i_pieguignard1668_001
	acteur	Messieurs de la Marche	merveilles17_i_pieguignard1668_001
	acteur	Parfait Pere	merveilles17_i_pieguignard1668_001
	acteur	Frere	merveilles17_i_pieguignard1668_001
	acteur	Fils	merveilles17_i_pieguignard1668_001
louisxiv marie_therese anne_d_autriche	convive	Leurs Majestez	merveilles17_i_pieguignard1668_001
anne_d_autriche	convive	La Reine Mere	merveilles17_i_pieguignard1668_001
louisxiv	convive	LE ROY	merveilles17_i_pieguignard1668_001
elisabeth_orleans_alençon	convive	Mademoiselle d’Alençon	merveilles17_i_pieguignard1668_001
maille_breze_conde	convive	Madame la Princesse	merveilles17_i_pieguignard1668_001
marie_lorraine_elbeuf	convive	Mademoiselle d’Elbeuf	merveilles17_i_pieguignard1668_001
beauvilliers_bethune	convive	Madame de Bethune	merveilles17_i_pieguignard1668_001
lansac_crequi	convive	Madame la Duchesse de Crequy	merveilles17_i_pieguignard1668_001
monsieur	convive	M O N S I E V R	merveilles17_i_pieguignard1668_001
servien_saint_aignan	convive	Madame la Duchesse de S. Aignan	merveilles17_i_pieguignard1668_001
charron_du_plessis	convive	Madame la Mareschalle du Plessis	merveilles17_i_pieguignard1668_001
choiseul_etampes	convive	Madame la Mareschalle d’Estampes	merveilles17_i_pieguignard1668_001
gourdon	convive	Madame de Gourdon	merveilles17_i_pieguignard1668_001
madame_montespan	convive	Madame de Montespan	merveilles17_i_pieguignard1668_001
chatre_humieres	convive	Madame d’Humieres	merveilles17_i_pieguignard1668_001
marie_brancas	convive	Mademoiselle de Brancas	merveilles17_i_pieguignard1668_001
marguerite_cambout_armagnac	convive	Madame d’Armagnac	merveilles17_i_pieguignard1668_001
mancini_soissons	convive	Madame la Comtesse de Soissons	merveilles17_i_pieguignard1668_001
louise_savoie_bade	convive	Madame la Princesse de Bade	merveilles17_i_pieguignard1668_001
louise_rouxel_grancey	convive	Mademoiselle de Grançay	merveilles17_i_pieguignard1668_001
marie_therese	convive	LA REYNE	merveilles17_i_pieguignard1668_001
marie_bourbon_carignan	convive	Madame de Carignan	merveilles17_i_pieguignard1668_001
marie_bauffremont_fleix	convive	Madame de Flaix	merveilles17_i_pieguignard1668_001
madeleine_charlotte_albert_ailly	convive	Madame la Duchesse de Foix	merveilles17_i_pieguignard1668_001
mme_de_brancas	convive	Madame de Brancas	merveilles17_i_pieguignard1668_001
angleique_baudeon_froulay	convive	Madame de Froulay	merveilles17_i_pieguignard1668_001
baudean_parabere_navailles	convive	Madame la Duchesse de Navailles	merveilles17_i_pieguignard1668_001
mlle_d_ardennes	convive	Mademoiselle d’Ardennes	merveilles17_i_pieguignard1668_001
mlle_de_cologon	convive	Mademoiselle de Cologon	merveilles17_i_pieguignard1668_001
mme_de_crussol	convive	Madame de Crussol	merveilles17_i_pieguignard1668_001
julie_montausier	convive	Madame de Montauzier	merveilles17_i_pieguignard1668_001
madame	convive	MADAME	merveilles17_i_pieguignard1668_001
benedicte_henriette_palatinat	convive	Madame la Princesse Benedicte	merveilles17_i_pieguignard1668_001
anne_baviere_conde	convive	Madame la Duchesse	merveilles17_i_pieguignard1668_001
diane_budos_rouvroy	convive	Madame de Rouvroy	merveilles17_i_pieguignard1668_001
anne_de_la_mothe_houdancourt	convive	Mademoiselle de la Mothe	merveilles17_i_pieguignard1668_001
	convive	Madame de Marsé	merveilles17_i_pieguignard1668_001
louise_la_valliere	convive	Mademoiselle de la Valliere	merveilles17_i_pieguignard1668_001
madeleine_du_gast_d_artigny	convive	Mademoiselle d’Artigny	merveilles17_i_pieguignard1668_001
	convive	Mademoiselle du Bellay	merveilles17_i_pieguignard1668_001
	convive	Mademoiselle de Dampierre	merveilles17_i_pieguignard1668_001
	convive	Mademoiselle de Fiennes	merveilles17_i_pieguignard1668_001
louisxiv marie_therese anne_d_autriche		leurs Majestez	merveilles17_i_pieguignard1668_001
louisxiv marie_therese anne_d_autriche		leurs Majestez	merveilles17_i_pieguignard1668_001
marie_therese	destinataire	la Reyne	merveilles17_i_pieguignard1668_001
louisxiv	spectateur	sa Majesté	merveilles17_i_pieguignard1668_001
louisxiv	organisation	Le Roy	merveilles17_i_pieguignard1668_001
hilaire_dupuis	acteur	Mademoiselle Hilaire	merveilles17_i_pieguignard1668_001
	musicien	Musiciens	merveilles17_i_pieguignard1668_001
moliere	acteur	le Sieur de Moliere	merveilles17_i_pieguignard1668_001
estival	chanteur	les Sieurs Estival	merveilles17_i_pieguignard1668_001
louis_don	chanteur	Don	merveilles17_i_pieguignard1668_001
francois_blondel	chanteur	Blondel	merveilles17_i_pieguignard1668_001
louisxiv		Roy	merveilles17_i_pieguignard1668_001
	musicien	les Violons	merveilles17_i_pieguignard1668_001
paysan	danseur	les sieurs Paysan	merveilles17_i_pieguignard1668_001
chicanneau	danseur	Chicanneau	merveilles17_i_pieguignard1668_001
noblet	danseur	Noblet	merveilles17_i_pieguignard1668_001
pesan	danseur	Pesan	merveilles17_i_pieguignard1668_001
bonard	danseur	Bonard	merveilles17_i_pieguignard1668_001
la_pierre	danseur	la Pierre	merveilles17_i_pieguignard1668_001
moliere	acteur	le sieur de Moliere	merveilles17_i_pieguignard1668_001
manceau	danseur	Mr. Mançeau	merveilles17_i_pieguignard1668_001
chicanneau	danseur	les Sieurs Chicanneau	merveilles17_i_pieguignard1668_001
balthazard_martinot	danseur	Baltazard	merveilles17_i_pieguignard1668_001
noblet	danseur	Noblet	merveilles17_i_pieguignard1668_001
bonard	danseur	Bonard	merveilles17_i_pieguignard1668_001
magny	danseur	Magny	merveilles17_i_pieguignard1668_001
la_pierre	danseur	la Pierre	merveilles17_i_pieguignard1668_001
louisxiv	commanditaire	Roy	merveilles17_i_pieguignard1668_001
	musicien	les Violons	merveilles17_i_pieguignard1668_001
claude_le_gros	chanteur danseur	les Sieurs le Gros	merveilles17_i_pieguignard1668_001
estival	chanteur danseur	Estival	merveilles17_i_pieguignard1668_001
louis_don	chanteur danseur	Don	merveilles17_i_pieguignard1668_001
francois_blondel	chanteur danseur	Blondel	merveilles17_i_pieguignard1668_001
mlle_de_la_barre	chanteur danseur	Mademoiselle de la Barre	merveilles17_i_pieguignard1668_001
hilaire_dupuis	chanteur danseur	Mademoiselle Hilaire	merveilles17_i_pieguignard1668_001
	musicien	Trente Violons	merveilles17_i_pieguignard1668_001
	musicien	six autres concertans	merveilles17_i_pieguignard1668_001
jean_henri_d_anglebert	musicien	les Sieurs d’Anglebert	merveilles17_i_pieguignard1668_001
richard	musicien	Richard	merveilles17_i_pieguignard1668_001
leonard_ytier		Itier	merveilles17_i_pieguignard1668_001
la_barre_cadet	musicien	la Barre le cadet	merveilles17_i_pieguignard1668_001
tissin	musicien	Tissin	merveilles17_i_pieguignard1668_001
estienne_lemoyne	musicien	le Moine	merveilles17_i_pieguignard1668_001
chicanneau	danseur	les Sieurs Chicanneau	merveilles17_i_pieguignard1668_001
du_pron	danseur	du Pron	merveilles17_i_pieguignard1668_001
noblet	danseur	Noblet	merveilles17_i_pieguignard1668_001
la_pierre	danseur	la Pierre	merveilles17_i_pieguignard1668_001
balthazard_martinot	danseur	les Sieurs Baltazard	merveilles17_i_pieguignard1668_001
magny	danseur	Magny	merveilles17_i_pieguignard1668_001
arnald	danseur	Arnald	merveilles17_i_pieguignard1668_001
bonard	danseur	Bonard	merveilles17_i_pieguignard1668_001
louisxiv marie_therese anne_d_autriche	spectateur	Leurs Majestez	merveilles17_i_pieguignard1668_001
	musicien	Violons	merveilles17_i_pieguignard1668_001
	musicien	Trompettes	merveilles17_i_pieguignard1668_001
	musicien	Tymbaliers	merveilles17_i_pieguignard1668_001
anne_d_autriche	destinataire	la Reine Mere	merveilles17_i_pieguignard1668_001
anne_d_autriche	destinataire	Vne Reine	merveilles17_i_pieguignard1668_001
anne_d_autriche	destinataire	cette Reyne	merveilles17_i_pieguignard1668_001
anne_d_autriche	destinataire	cette Reyne	merveilles17_i_pieguignard1668_001
therese_duparc	acteur	Mademoiselle du Parc	merveilles17_i_pieguignard1668_001
mlle_de_brie	acteur	Mademoiselle de Brie	merveilles17_i_pieguignard1668_001
armande_bejart	acteur	Mademoiselle Moliere	merveilles17_i_pieguignard1668_001
	musicien	des Violons	merveilles17_i_pieguignard1668_001
manceau	danseur	Les sieurs Manceau	merveilles17_i_pieguignard1668_001
vagnard	danseur	Vagnard	merveilles17_i_pieguignard1668_001
pesan	danseur	Pesan	merveilles17_i_pieguignard1668_001
joubert	danseur	Joubert	merveilles17_i_pieguignard1668_001
des_airs_fils1 des_airs_fils2	danseur	Les deux petits Des-Airs	merveilles17_i_pieguignard1668_001
vagnard_fils	danseur	le petit Vagnard	merveilles17_i_pieguignard1668_001
tutin_fils	danseur	le petit Tutin	merveilles17_i_pieguignard1668_001
d_heureux	danseur	Messieurs d’Heureux	merveilles17_i_pieguignard1668_001
beauchamp	danseur	Beauchamp	merveilles17_i_pieguignard1668_001
molier	danseur	Molier	merveilles17_i_pieguignard1668_001
la_marre	danseur	la Marre	merveilles17_i_pieguignard1668_001
le_chantre	danseur	les sieurs le Chantre	merveilles17_i_pieguignard1668_001
de_gan	danseur	de Gan	merveilles17_i_pieguignard1668_001
du_pron	danseur	Du Pron	merveilles17_i_pieguignard1668_001
mercier	danseur	Mercier	merveilles17_i_pieguignard1668_001
souville	danseur	Monsieur de Souville	merveilles17_i_pieguignard1668_001
raynald	danseur	les Sieurs Raynald	merveilles17_i_pieguignard1668_001
des_airs_l_aine	danseur	Des-Airs l’aisné	merveilles17_i_pieguignard1668_001
des_airs_le_second	danseur	Des-Airs le second	merveilles17_i_pieguignard1668_001
de_lorge	danseur	de Lorge	merveilles17_i_pieguignard1668_001
balthazard_martinot	danseur	Balthasard	merveilles17_i_pieguignard1668_001
chicanneau	danseur	Les Sieurs Chicanneau	merveilles17_i_pieguignard1668_001
noblet	danseur	Noblet	merveilles17_i_pieguignard1668_001
arnald	danseur	Arnald	merveilles17_i_pieguignard1668_001
desbrosses	danseur	Desbrosses	merveilles17_i_pieguignard1668_001
desonnets	danseur	Desonets	merveilles17_i_pieguignard1668_001
la_pierre		la Pierre	merveilles17_i_pieguignard1668_001
saint_andre	danseur	Les sieurs S. André	merveilles17_i_pieguignard1668_001
magny	danseur	Magny	merveilles17_i_pieguignard1668_001
tutin	danseur	Les sieurs Turin	merveilles17_i_pieguignard1668_001
la_brodiere	danseur	La Brodiere	merveilles17_i_pieguignard1668_001
pesan	danseur	Pesan	merveilles17_i_pieguignard1668_001
bureau	danseur	Bureau	merveilles17_i_pieguignard1668_001
therese_duparc	acteur danseur	Mademoiselle du Parc	merveilles17_i_pieguignard1668_001
durfort_de_lorge	acteur danseur	M. de Lorge	merveilles17_i_pieguignard1668_001
beauchamp	acteur danseur	M. Beauchamp	merveilles17_i_pieguignard1668_001
d_heureux	danseur	Messieurs d’Heureux	merveilles17_i_pieguignard1668_001
raynal	danseur	Raynal	merveilles17_i_pieguignard1668_001
du_pron	danseur	du Pron	merveilles17_i_pieguignard1668_001
desbrosses	danseur	Desbrosses	merveilles17_i_pieguignard1668_001
la_marre	danseur	Messieurs, la Marre	merveilles17_i_pieguignard1668_001
le_chantre	danseur	le Chantre	merveilles17_i_pieguignard1668_001
de_gan		de Gan	merveilles17_i_pieguignard1668_001
mercier	danseur	Mercier	merveilles17_i_pieguignard1668_001
louisxiv		Roy	merveilles17_i_pieguignard1668_001
louisxiv	commanditaire	Sa Majesté	merveilles17_i_pieguignard1668_001
louisxiv		Le Roy	merveilles17_i_pieguignard1668_001
saint_aignan	participant	Les Ducs de S.Aignan	merveilles17_i_pieguignard1668_001
anne_de_noailles	participant	de Noailles	merveilles17_i_pieguignard1668_001
louisxiv	participant	Roy	merveilles17_i_pieguignard1668_001
marie_therese		la Reyne	merveilles17_i_pieguignard1668_001
louisxiv		le Roy	merveilles17_i_pieguignard1668_001
armand_du_cambout	participant	le Marquis de Coaslin	merveilles17_i_pieguignard1668_001
cm_de_belleforiere	participant	le Marquis de Soyecourt	merveilles17_i_pieguignard1668_001
saint_aignan		le Duc de S. Aignan	merveilles17_i_pieguignard1668_001
cm_de_belleforiere		le Marquis de Soyecourt	merveilles17_i_pieguignard1668_001
antoine_iii_de_gramont		le Maréchal Duc de Grãmont	merveilles17_i_pieguignard1668_001
cm_de_belleforiere		ce Marquis	merveilles17_i_pieguignard1668_001
louisxiv		Le Roy	merveilles17_i_pieguignard1668_001
louisxiv	commanditaire	Sa Majesté	merveilles17_i_pieguignard1668_001
moliere	auteur	le Sr. de Moliere	merveilles17_i_pieguignard1668_001
saint_aignan	participant	le Duc	merveilles17_i_pieguignard1668_001
cm_de_belleforiere	participant	ce Marquis	merveilles17_i_pieguignard1668_001
louisxiv		le Roy	merveilles17_i_pieguignard1668_001
saint_aignan	auteur	Le Duc de S. Aignan	merveilles17_i_pieguignard1668_001
cm_de_belleforiere		Soyecourt	merveilles17_i_pieguignard1668_001
louisxuv	commanditaire	le Roy	merveilles17_i_pieguignard1668_001
marie_therese anne_d_autriche	participant	les Reynes	merveilles17_i_pieguignard1668_001
monsieur	participant	Monsieur	merveilles17_i_pieguignard1668_001
madame	participant	Madame	merveilles17_i_pieguignard1668_001
	participant	toutes les Dames	merveilles17_i_pieguignard1668_001
louisxiv	participant	S M	merveilles17_i_pieguignard1668_001
marie_therese	participant	la Reyne	merveilles17_i_pieguignard1668_001
louisxiv		Le Roy	merveilles17_i_pieguignard1668_001
louisxiv		Sa Majesté	merveilles17_i_pieguignard1668_001
saint_aignan	participant	Duc de S. Aignan	merveilles17_i_pieguignard1668_001
louisxiv	commanditaire	Sa Majesté	merveilles17_i_pieguignard1668_001
moliere	auteur	le Sieur de Moliere	merveilles17_i_pieguignard1668_001
louisxiv		le Roy	merveilles17_i_pieguignard1668_001
moliere	auteur	l’Autheur	merveilles17_i_pieguignard1668_001
louisxiv	commanditaire	le Roy	merveilles17_i_pieguignard1668_001
louisxiv	participant	Sa Majesté	merveilles17_i_pieguignard1668_001
saint_aignan	participant	Duc de S. Aignan	merveilles17_i_pieguignard1668_001
louisxiv	participant	sa Majesté	merveilles17_i_pieguignard1668_001
louisxiv	participant	Roy	merveilles17_i_pieguignard1668_001
louisxiv	participant	Sa Majesté	merveilles17_i_pieguignard1668_001
moliere	auteur	Sr. de Moliere	merveilles17_i_pieguignard1668_001
louisxiv		le Roy	merveilles17_i_pieguignard1668_001
colbert	organisation	Mr. Colbert	merveilles17_i_pieguignard1668_001
saint_aignan	auteur	le Duc de S. Aignan	merveilles17_i_pieguignard1668_001
perigny	auteur	President de Perigny	merveilles17_i_pieguignard1668_001
marie_therese anne_d_autriche	destinataire	des Reynes	merveilles17_i_pieguignard1668_001
benserades	auteur	Mr. de Bẽsserade	merveilles17_i_pieguignard1668_001
bontemps	organisation	Mr. Bontemps	merveilles17_i_pieguignard1668_001
de_launay	organisation	Mr de Launay	merveilles17_i_pieguignard1668_001
louisxiv		Roy	merveilles17_i_pieguignard1668_001
louisxiv		sa Majesté	merveilles17_i_pieguignard1668_001
louisxiv	danseur	sa Majesté	merveilles17_ms_amours-philidor
louisxiv	participant	Roy	merveilles17_ms_amours-philidor
louisxiv		sa Majesté	merveilles17_ms_amours-philidor
louisxiv		Roy	merveilles17_ms_amours-philidor
claude_le_gros	chanteur	Mr le Gros	merveilles17_ms_amours-philidor
anna_bergerotti	chanteur	Seignora Anna	merveilles17_ms_amours-philidor
louisxiv	organisateur	LOVIS XIV	merveilles17_ms_pie-bizincourt
louisxiv		VOSTRE MAIESTE’	merveilles17_ms_pie-bizincourt
louisxiv		VOSTRE MAIESTE’	merveilles17_ms_pie-bizincourt
louisxiv		VOSTRE MAIESTE	merveilles17_ms_pie-bizincourt
louisxiv		V. MAIESTE’	merveilles17_ms_pie-bizincourt
marie_therese		Reyne	merveilles17_ms_pie-bizincourt
		autres Dames	merveilles17_ms_pie-bizincourt
louisxiv		V.MAIESTE’	merveilles17_ms_pie-bizincourt
louisxiv		V. Majesté	merveilles17_ms_pie-bizincourt
		DE BIZINCOVRT	merveilles17_ms_pie-bizincourt
louisxiv	destinataire	ROY	merveilles17_ms_pie-bizincourt
louisxiv		GRAND ROY	merveilles17_ms_pie-bizincourt
louisxiv		Vôtre Majesté	merveilles17_ms_pie-bizincourt
anne_d_autriche	destinataire	REYNE MERE	merveilles17_ms_pie-bizincourt
anne_d_autriche		REYNE	merveilles17_ms_pie-bizincourt
louisxiv		LOVIS	merveilles17_ms_pie-bizincourt
louisxiv		Roy	merveilles17_ms_pie-bizincourt
marie_therese		REYNE	merveilles17_ms_pie-bizincourt
louisxiv		LOVIS	merveilles17_ms_pie-bizincourt
marie_therese		Therese	merveilles17_ms_pie-bizincourt
marie_therese		Reyne	merveilles17_ms_pie-bizincourt
louisxiv		sa Majesté	merveilles17_ms_pie-bizincourt
saint_aignan	acteur	M.r le Duc de S.t Aignan	merveilles17_ms_pie-bizincourt
louisxiv	acteur	le Roy	merveilles17_ms_pie-bizincourt
anne_de_noailles	acteur	M.r le Duc de Noailles	merveilles17_ms_pie-bizincourt
henri_ii_de_guise	acteur	le Duc de Guise	merveilles17_ms_pie-bizincourt
henri_de_lorraine	acteur	le Comte d’Armagnac	merveilles17_ms_pie-bizincourt
jb_gaston_foix_candale	acteur	Ducs de Foix	merveilles17_ms_pie-bizincourt
armand_du_cambout	acteur	de Coislin	merveilles17_ms_pie-bizincourt
henri_de_daillon	acteur	le Comte du Lude	merveilles17_ms_pie-bizincourt
francois_vii_de_la_rochefoucauld	acteur	le Prince de Marsillac	merveilles17_ms_pie-bizincourt
louis_marie_aumont_rochebaron	acteur	Marquis de Villequier	merveilles17_ms_pie-bizincourt
cm_de_belleforiere	acteur	de Soyecourt	merveilles17_ms_pie-bizincourt
louis_crevant	acteur	Marquis d’Humieres	merveilles17_ms_pie-bizincourt
jf_de_labaume	acteur	la Valliere	merveilles17_ms_pie-bizincourt
hj_bourbon_conde	acteur	M.r le Duc	merveilles17_ms_pie-bizincourt
marie_therese anne_d_autriche		les Reynes	merveilles17_ms_pie-bizincourt
	musicien	trente quatre concertans	merveilles17_ms_pie-bizincourt
		les Dames	merveilles17_ms_pie-bizincourt
marie_therese	destinataire	la Reyne	merveilles17_ms_pie-bizincourt
saint_aignan	destinataire	MONSIEVR LE DVC DE ST. AIGNAN	merveilles17_ms_pie-bizincourt
saint_aignan		FRANÇOIS DE BEAUVVILLIER	merveilles17_ms_pie-bizincourt
louisxiv	destinataire	ROY	merveilles17_ms_pie-bizincourt
louisxiv		LOVIS	merveilles17_ms_pie-bizincourt
louisxiv		LOVIS XIV	merveilles17_ms_pie-bizincourt
louisxiii		Louis le Iuste 13	merveilles17_ms_pie-bizincourt
anne_d_autriche		Reyne	merveilles17_ms_pie-bizincourt
felipeiii		Philippe 3. Roy d’Espagne	merveilles17_ms_pie-bizincourt
anne_de_noailles	destinataire	MONSIEVR LE DVC DE NOAILLE	merveilles17_ms_pie-bizincourt
louisxiv		Roy	merveilles17_ms_pie-bizincourt
anne_de_noailles		NOAILLE	merveilles17_ms_pie-bizincourt
anne_de_noailles		ANNE DE NOAILLE	merveilles17_ms_pie-bizincourt
hj_bourbon_conde	destinataire	MONSIEVR LE DVC	merveilles17_ms_pie-bizincourt
hj_bourbon_conde		LOVIS IVLES DE BOVRBON	merveilles17_ms_pie-bizincourt
henri_ii_de_guise	destinataire	MONSIEVR LE DVC DE GVISE	merveilles17_ms_pie-bizincourt
henri_ii_de_guise		HENRI DE LORRAINE	merveilles17_ms_pie-bizincourt
henri_de_lorraine	destinataire	MONSIEVR LE COMTE D’ARMAGNAC	merveilles17_ms_pie-bizincourt
louisxiv		sa Masjesté	merveilles17_ms_pie-bizincourt
henri_de_lorraine		LOVIS DE LORRAINE	merveilles17_ms_pie-bizincourt
jb_gaston_foix_candale	destinataire	MONSIEVR LE DVC DE FOIX	merveilles17_ms_pie-bizincourt
louisxiv		LOVS	merveilles17_ms_pie-bizincourt
jb_gaston_foix_candale		GASTON DE FOIX	merveilles17_ms_pie-bizincourt
armand_du_cambout	destinataire	MONSIEVR LE DVC DE COISLIN	merveilles17_ms_pie-bizincourt
armand_du_cambout		ARMAND DV CAMBOVLT	merveilles17_ms_pie-bizincourt
henri_de_daillon	destinataire	MONSIERVR LE COMTE DV LVDE	merveilles17_ms_pie-bizincourt
louisxiv		Roy	merveilles17_ms_pie-bizincourt
henri_de_daillon		HENRI DE DAILLON	merveilles17_ms_pie-bizincourt
francois_vii_de_la_rochefoucauld	destinataire	MONSIEVR LE PRINCE DE MARSILLAC	merveilles17_ms_pie-bizincourt
louisxiv		LOVIS	merveilles17_ms_pie-bizincourt
francois_vii_de_la_rochefoucauld		FRANÇOIS DE LA ROCHEFOVCAULT	merveilles17_ms_pie-bizincourt
louis_marie_aumont_rochebaron	destinataire	MONSIEVR LE MARQVIS DE VILLEQVIER	merveilles17_ms_pie-bizincourt
louis_marie_aumont_rochebaron		LOVIS MARIE DAVMONT ROCHEBARON	merveilles17_ms_pie-bizincourt
cm_de_belleforiere	destinataire	MONSIEVR LE MARQVIS DE SOYECOURT	merveilles17_ms_pie-bizincourt
cm_de_belleforiere		MAXIMILIEN ANTOINE DE BELLEFORIERE	merveilles17_ms_pie-bizincourt
louis_crevant	destinataire	MONSIEVR LE MARQVIS D’HVMIERES	merveilles17_ms_pie-bizincourt
louis_crevant		LOVIS DE CREVANT DHVUMIERES	merveilles17_ms_pie-bizincourt
jf_de_labaume	destinataire	MONSIEVR LE MARQ. DE LA VALLIERE	merveilles17_ms_pie-bizincourt
jf_de_labaume	destinataire	MONSIEVR LE MARQVIS DE LA VALLIERE	merveilles17_ms_pie-bizincourt
louisxiv		LOVIS	merveilles17_ms_pie-bizincourt
jf_de_labaume		IEAN FRANÇOIS DE LA BAVME LE BLANC	merveilles17_ms_pie-bizincourt
marie_therese	destinataire	REYNE	merveilles17_ms_pie-bizincourt
louisxiv		LOVIS	merveilles17_ms_pie-bizincourt
marie_therese		Reyne	merveilles17_ms_pie-bizincourt
louisxiv		Roy	merveilles17_ms_pie-bizincourt
louisxiv	destinataire	REYNE	merveilles17_ms_pie-bizincourt
louisxiv		LOVIS	merveilles17_ms_pie-bizincourt
marie_therese		LA REYNE	merveilles17_ms_pie-bizincourt
marie_therese		Reyne	merveilles17_ms_pie-bizincourt
anne_d_autriche		Reyne Mere	merveilles17_ms_pie-bizincourt
	musicien	nombre de Musiciens	merveilles17_ms_pie-bizincourt
anne_d_autriche	destinataire	REYNE MERE	merveilles17_ms_pie-bizincourt
